geneId	geneName	type	specific_type	d0_r1	d0_r2	d0_r3	d14_r1	d14_r2	d14_r3	d14_r4	d28_r1	d28_r2	d28_r3
ENSG00000011198.9	ABHD5	protein_coding	protein_coding	30	36	45	29	44	45	50	18	35	228
ENSG00000011201.11	ANOS1	protein_coding	protein_coding	44	56	71	14	14	18	14	8	16	334
ENSG00000011243.17	AKAP8L	protein_coding	protein_coding	179	190	157	136	146	146	187	161	237	710
ENSG00000011258.15	MBTD1	protein_coding	protein_coding	148	182	165	87	81	77	103	81	126	687
ENSG00000011260.13	UTP18	protein_coding	protein_coding	144	170	157	82	81	77	88	53	96	603
ENSG00000011275.18	RNF216	protein_coding	protein_coding	145	132	112	107	127	113	112	76	103	799
ENSG00000011295.15	TTC19	protein_coding	protein_coding	165	179	158	131	176	143	178	131	175	1193
ENSG00000011304.19	PTBP1	protein_coding	protein_coding	972	1093	980	370	438	417	442	330	558	3758
ENSG00000011332.19	DPF1	protein_coding	protein_coding	6	2	5	25	26	20	29	24	61	182
ENSG00000011347.9	SYT7	protein_coding	protein_coding	46	74	71	45	56	53	56	27	54	94
ENSG00000011376.10	LARS2	protein_coding	protein_coding	117	176	162	65	95	66	83	58	92	553
ENSG00000011405.13	PIK3C2A	protein_coding	protein_coding	166	212	198	219	218	225	260	118	169	1235
ENSG00000011422.11	PLAUR	protein_coding	protein_coding	44	46	43	72	96	80	131	12	10	73
ENSG00000011426.10	ANLN	protein_coding	protein_coding	193	295	246	20	25	33	23	51	71	610
ENSG00000011451.19	WIZ	protein_coding	protein_coding	129	154	119	173	195	164	219	137	208	706
ENSG00000011454.16	RABGAP1	protein_coding	protein_coding	126	137	133	153	183	183	211	168	312	1630
ENSG00000011465.16	DCN	protein_coding	protein_coding	4	9	2	8	13	6	7	10	21	478
ENSG00000011478.11	QPCTL	protein_coding	protein_coding	26	33	32	34	38	46	44	15	20	90
ENSG00000011485.14	PPP5C	protein_coding	protein_coding	236	254	205	133	148	128	153	99	202	1308
ENSG00000011523.13	CEP68	protein_coding	protein_coding	63	80	77	66	82	91	92	84	121	639
ENSG00000011566.14	MAP4K3	protein_coding	protein_coding	87	125	110	88	93	99	107	65	101	514
ENSG00000011590.13	ZBTB32	protein_coding	protein_coding	1	2	2	4	3	6	6	0	0	4
ENSG00000011600.11	TYROBP	protein_coding	protein_coding	0	1	1	1	0	0	0	0	0	2
ENSG00000011638.10	TMEM159	protein_coding	protein_coding	39	66	43	62	64	59	52	38	62	165
ENSG00000011677.12	GABRA3	protein_coding	protein_coding	0	0	0	0	1	0	0	0	0	3
ENSG00000012048.21	BRCA1	protein_coding	protein_coding	70	73	55	17	20	8	23	21	26	404
ENSG00000012061.15	ERCC1	protein_coding	protein_coding	140	105	119	120	132	155	165	79	120	922
ENSG00000012124.16	CD22	protein_coding	protein_coding	2	3	0	1	0	0	1	0	0	1
ENSG00000012171.19	SEMA3B	protein_coding	protein_coding	11	21	15	34	26	36	36	33	39	272
ENSG00000012174.11	MBTPS2	protein_coding	protein_coding	56	75	64	102	122	115	125	74	109	655
ENSG00000012211.12	PRICKLE3	protein_coding	protein_coding	35	38	33	24	33	36	40	9	10	16
ENSG00000012223.12	LTF	protein_coding	protein_coding	2	1	2	0	0	1	1	0	0	0
ENSG00000012232.8	EXTL3	protein_coding	protein_coding	548	654	515	268	300	312	333	168	257	1874
ENSG00000012504.14	NR1H4	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000012660.13	ELOVL5	protein_coding	protein_coding	420	489	428	218	226	208	239	119	185	893
ENSG00000012779.10	ALOX5	protein_coding	protein_coding	43	43	41	22	29	35	29	2	1	8
ENSG00000012817.15	KDM5D	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000012822.15	CALCOCO1	protein_coding	protein_coding	54	85	54	184	191	206	227	109	207	1265
ENSG00000012963.14	UBR7	protein_coding	protein_coding	104	94	89	57	69	57	70	45	80	457
ENSG00000012983.11	MAP4K5	protein_coding	protein_coding	70	87	65	150	184	177	211	99	144	481
ENSG00000013016.15	EHD3	protein_coding	protein_coding	33	39	32	69	56	62	75	41	57	342
ENSG00000013275.7	PSMC4	protein_coding	protein_coding	218	237	221	116	144	136	145	93	166	1332
ENSG00000013288.8	MAN2B2	protein_coding	protein_coding	50	66	56	102	96	95	136	72	137	753
ENSG00000013293.5	SLC7A14	protein_coding	protein_coding	6	4	4	3	10	10	9	4	1	12
ENSG00000013297.11	CLDN11	protein_coding	protein_coding	13	8	14	33	28	38	34	7	11	5
ENSG00000013306.15	SLC25A39	protein_coding	protein_coding	532	578	519	284	332	346	385	126	206	1600
ENSG00000013364.18	MVP	protein_coding	protein_coding	46	94	55	185	208	196	227	64	110	304
ENSG00000013374.16	NUB1	protein_coding	protein_coding	118	102	107	84	96	82	123	67	105	729
ENSG00000013375.15	PGM3	protein_coding	protein_coding	151	172	145	124	124	114	153	88	135	1134
ENSG00000013392.7	RWDD2A	protein_coding	protein_coding	23	26	27	28	43	37	38	31	50	258
ENSG00000013441.15	CLK1	protein_coding	protein_coding	54	70	69	133	145	145	176	108	157	874
ENSG00000013503.9	POLR3B	protein_coding	protein_coding	24	23	13	24	18	13	18	9	27	307
ENSG00000013523.9	ANGEL1	protein_coding	protein_coding	76	84	63	61	74	65	89	61	87	450
ENSG00000013561.17	RNF14	protein_coding	protein_coding	104	97	106	109	126	130	136	52	86	514
ENSG00000013563.13	DNASE1L1	protein_coding	protein_coding	17	13	14	20	28	21	29	7	13	99
ENSG00000013573.16	DDX11	protein_coding	protein_coding	155	159	158	74	106	103	135	56	93	330
ENSG00000013583.9	HEBP1	protein_coding	protein_coding	68	75	54	49	65	60	58	26	65	277
ENSG00000013588.8	GPRC5A	protein_coding	protein_coding	12	18	11	79	66	71	78	4	8	28
ENSG00000013619.13	MAMLD1	protein_coding	protein_coding	2	9	2	5	9	10	10	34	66	70
ENSG00000013725.14	CD6	protein_coding	protein_coding	1	0	2	2	1	1	1	2	0	1
ENSG00000013810.18	TACC3	protein_coding	protein_coding	440	467	415	27	37	27	39	94	139	952
ENSG00000014123.9	UFL1	protein_coding	protein_coding	76	106	77	166	152	150	181	85	116	574
ENSG00000014138.8	POLA2	protein_coding	protein_coding	19	20	19	7	11	11	9	2	5	51
ENSG00000014164.6	ZC3H3	protein_coding	protein_coding	53	57	54	55	50	54	52	33	66	222
ENSG00000014216.15	CAPN1	protein_coding	protein_coding	573	656	539	365	401	364	420	154	221	1340
ENSG00000014257.15	ACPP	protein_coding	protein_coding	2	0	3	0	1	2	0	0	1	10
ENSG00000014641.17	MDH1	protein_coding	protein_coding	465	574	474	375	389	375	389	202	336	3186
ENSG00000014824.13	SLC30A9	protein_coding	protein_coding	195	234	198	189	183	190	206	148	204	1386
ENSG00000014914.20	MTMR11	protein_coding	protein_coding	37	35	29	76	85	72	120	30	32	93
ENSG00000014919.12	COX15	protein_coding	protein_coding	88	108	77	111	91	100	120	53	106	434
ENSG00000015133.18	CCDC88C	protein_coding	protein_coding	142	142	155	38	41	36	56	41	73	848
ENSG00000015153.14	YAF2	protein_coding	protein_coding	7	2	1	21	27	22	18	17	27	145
ENSG00000015171.19	ZMYND11	protein_coding	protein_coding	86	106	80	115	111	121	108	125	173	1007
ENSG00000015285.10	WAS	protein_coding	protein_coding	5	2	3	4	3	4	6	4	2	10
ENSG00000015413.9	DPEP1	protein_coding	protein_coding	15	20	10	2	3	4	1	2	5	15
ENSG00000015475.18	BID	protein_coding	protein_coding	46	58	49	31	15	20	40	12	14	97
ENSG00000015479.18	MATR3	protein_coding	protein_coding	2	5	3	18	14	17	19	6	5	33
ENSG00000015520.14	NPC1L1	protein_coding	protein_coding	0	1	0	0	0	0	0	1	0	0
ENSG00000015532.9	XYLT2	protein_coding	protein_coding	100	166	132	140	154	145	152	56	66	398
ENSG00000015568.12	RGPD5	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000015592.16	STMN4	protein_coding	protein_coding	0	0	1	14	15	18	12	96	161	711
ENSG00000015676.17	NUDCD3	protein_coding	protein_coding	181	195	154	151	164	153	167	137	221	1126
ENSG00000016082.14	ISL1	protein_coding	protein_coding	2	5	1	4	3	0	0	20	23	21
ENSG00000016391.10	CHDH	protein_coding	protein_coding	29	36	27	8	14	12	9	10	5	22
ENSG00000016402.13	IL20RA	protein_coding	protein_coding	7	4	2	0	0	0	0	0	0	1
ENSG00000016490.15	CLCA1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000016602.9	CLCA4	protein_coding	protein_coding	0	0	0	0	0	1	0	0	0	0
ENSG00000016864.18	GLT8D1	protein_coding	protein_coding	121	129	107	168	172	184	219	96	170	1040
ENSG00000017260.19	ATP2C1	protein_coding	protein_coding	219	250	203	214	256	242	275	178	252	1384
ENSG00000017427.16	IGF1	protein_coding	protein_coding	0	0	0	6	6	1	2	0	0	2
ENSG00000017483.14	SLC38A5	protein_coding	protein_coding	21	22	19	23	32	41	35	1	1	6
ENSG00000017797.12	RALBP1	protein_coding	protein_coding	207	232	194	168	170	210	230	84	163	992
ENSG00000018189.12	RUFY3	protein_coding	protein_coding	80	90	51	183	229	203	204	177	330	1998
ENSG00000018236.14	CNTN1	protein_coding	protein_coding	10	19	18	11	19	11	8	40	57	174
ENSG00000018280.16	SLC11A1	protein_coding	protein_coding	1	0	0	1	4	4	5	0	0	1
ENSG00000018408.14	WWTR1	protein_coding	protein_coding	91	107	92	103	78	94	104	45	54	675
ENSG00000018510.14	AGPS	protein_coding	protein_coding	138	152	132	85	113	122	115	69	95	608
ENSG00000018610.14	CXorf56	protein_coding	protein_coding	48	67	70	51	51	52	56	41	51	361
ENSG00000018625.14	ATP1A2	protein_coding	protein_coding	21	21	21	52	50	40	48	132	192	1090
ENSG00000018699.12	TTC27	protein_coding	protein_coding	53	62	50	37	33	39	38	25	28	228
ENSG00000018869.16	ZNF582	protein_coding	protein_coding	4	2	4	3	5	5	4	7	7	53
ENSG00000019102.11	VSIG2	protein_coding	protein_coding	7	8	4	1	1	1	0	0	0	3
ENSG00000019144.18	PHLDB1	protein_coding	protein_coding	87	98	79	131	118	130	145	81	168	948
ENSG00000019169.10	MARCO	protein_coding	protein_coding	1	1	0	0	0	0	0	1	1	1
ENSG00000019186.9	CYP24A1	protein_coding	protein_coding	1	3	0	2	7	3	1	0	0	2
ENSG00000019485.13	PRDM11	protein_coding	protein_coding	17	23	23	13	9	15	19	17	31	296
ENSG00000019505.7	SYT13	protein_coding	protein_coding	61	62	48	16	24	21	23	38	50	626
ENSG00000019549.11	SNAI2	protein_coding	protein_coding	5	10	10	17	26	17	20	1	12	65
ENSG00000019582.14	CD74	protein_coding	protein_coding	135	147	110	22	25	12	28	15	19	56
ENSG00000019991.16	HGF	protein_coding	protein_coding	3	3	0	3	2	2	1	0	0	6
ENSG00000019995.6	ZRANB1	protein_coding	protein_coding	50	64	48	46	51	50	55	52	70	384
ENSG00000020129.15	NCDN	protein_coding	protein_coding	64	75	55	48	70	56	80	55	87	652
ENSG00000020181.17	ADGRA2	protein_coding	protein_coding	20	14	18	42	53	48	59	5	10	193
ENSG00000020256.19	ZFP64	protein_coding	protein_coding	90	75	81	51	40	51	51	41	64	258
ENSG00000020426.10	MNAT1	protein_coding	protein_coding	55	76	56	36	42	39	44	23	44	199
ENSG00000020577.13	SAMD4A	protein_coding	protein_coding	67	60	61	87	94	92	101	19	30	150
ENSG00000020633.18	RUNX3	protein_coding	protein_coding	7	7	7	38	36	35	33	1	1	7
ENSG00000020922.12	MRE11	protein_coding	protein_coding	104	113	106	52	58	49	60	27	47	401
ENSG00000021300.13	PLEKHB1	protein_coding	protein_coding	5	7	5	39	55	51	59	13	26	253
ENSG00000021355.12	SERPINB1	protein_coding	protein_coding	96	92	83	38	54	49	55	18	26	70
ENSG00000021461.16	CYP3A43	protein_coding	protein_coding	0	0	0	0	0	0	0	0	1	1
ENSG00000021488.12	SLC7A9	protein_coding	protein_coding	0	1	0	0	0	1	0	1	3	2
ENSG00000021574.12	SPAST	protein_coding	protein_coding	40	45	54	61	83	76	77	56	81	572
ENSG00000021645.18	NRXN3	protein_coding	protein_coding	3	4	10	46	51	52	62	31	37	70
ENSG00000021762.19	OSBPL5	protein_coding	protein_coding	41	61	55	45	60	55	84	57	98	325
ENSG00000021776.10	AQR	protein_coding	protein_coding	237	254	261	115	125	124	162	77	149	1087
ENSG00000021826.15	CPS1	protein_coding	protein_coding	17	14	17	37	35	41	34	66	93	597
ENSG00000021852.12	C8B	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000022267.16	FHL1	protein_coding	protein_coding	63	76	73	57	67	81	81	177	293	1459
ENSG00000022277.12	RTF2	protein_coding	protein_coding	102	109	91	113	136	135	153	97	126	960
ENSG00000022355.16	GABRA1	protein_coding	protein_coding	0	0	0	0	0	0	0	1	0	13
ENSG00000022556.15	NLRP2	protein_coding	protein_coding	30	32	34	1	3	4	3	2	3	8
ENSG00000022567.9	SLC45A4	protein_coding	protein_coding	68	49	77	20	21	28	25	33	33	259
ENSG00000022840.15	RNF10	protein_coding	protein_coding	342	358	387	237	275	291	307	177	252	1470
ENSG00000022976.15	ZNF839	protein_coding	protein_coding	27	19	23	31	28	31	40	18	29	125
ENSG00000023041.11	ZDHHC6	protein_coding	protein_coding	38	60	44	70	72	62	63	46	89	535
ENSG00000023171.17	GRAMD1B	protein_coding	protein_coding	62	66	64	57	50	47	51	36	56	172
ENSG00000023191.16	RNH1	protein_coding	protein_coding	93	132	134	150	162	154	160	100	145	926
ENSG00000023228.13	NDUFS1	protein_coding	protein_coding	291	320	272	202	229	242	290	122	181	1749
ENSG00000023287.12	RB1CC1	protein_coding	protein_coding	196	184	177	137	149	162	169	114	169	1244
ENSG00000023318.7	ERP44	protein_coding	protein_coding	206	207	189	188	235	223	248	103	174	846
ENSG00000023330.14	ALAS1	protein_coding	protein_coding	124	167	144	117	110	108	148	63	120	587
ENSG00000023445.13	BIRC3	protein_coding	protein_coding	2	1	4	0	0	0	0	2	3	3
ENSG00000023516.8	AKAP11	protein_coding	protein_coding	50	85	68	136	127	151	138	87	129	929
ENSG00000023572.9	GLRX2	protein_coding	protein_coding	12	21	8	16	31	22	29	17	15	100
ENSG00000023608.4	SNAPC1	protein_coding	protein_coding	23	20	24	47	32	34	31	14	22	149
ENSG00000023697.12	DERA	protein_coding	protein_coding	82	99	84	98	105	80	106	30	68	374
ENSG00000023734.10	STRAP	protein_coding	protein_coding	482	529	454	331	372	354	398	282	447	2852
ENSG00000023839.11	ABCC2	protein_coding	protein_coding	2	0	2	0	0	0	6	1	1	10
ENSG00000023892.10	DEF6	protein_coding	protein_coding	34	44	34	41	54	39	45	7	9	28
ENSG00000023902.13	PLEKHO1	protein_coding	protein_coding	73	69	65	129	153	123	146	69	104	568
ENSG00000023909.9	GCLM	protein_coding	protein_coding	68	77	76	17	18	21	23	12	14	130
ENSG00000024048.10	UBR2	protein_coding	protein_coding	84	111	96	128	134	151	164	75	153	603
ENSG00000024422.11	EHD2	protein_coding	protein_coding	100	129	103	200	216	205	238	10	21	48
ENSG00000024526.16	DEPDC1	protein_coding	protein_coding	74	112	85	13	10	3	10	22	26	249
ENSG00000024862.17	CCDC28A	protein_coding	protein_coding	36	41	34	29	37	33	43	13	30	112
ENSG00000025039.14	RRAGD	protein_coding	protein_coding	78	97	87	246	243	244	273	64	136	408
ENSG00000025156.12	HSF2	protein_coding	protein_coding	43	57	42	59	61	68	81	96	122	690
ENSG00000025293.16	PHF20	protein_coding	protein_coding	140	174	172	84	93	105	96	82	109	804
ENSG00000025423.11	HSD17B6	protein_coding	protein_coding	2	5	3	0	0	1	1	0	0	5
ENSG00000025434.18	NR1H3	protein_coding	protein_coding	35	44	41	35	43	32	50	18	16	83
ENSG00000025708.13	TYMP	protein_coding	protein_coding	2	3	4	1	7	8	7	1	7	35
ENSG00000025770.18	NCAPH2	protein_coding	protein_coding	107	103	106	64	81	71	69	55	74	569
ENSG00000025772.7	TOMM34	protein_coding	protein_coding	89	112	101	111	124	128	152	66	136	673
ENSG00000025796.13	SEC63	protein_coding	protein_coding	209	282	262	268	258	269	332	183	262	1164
ENSG00000025800.13	KPNA6	protein_coding	protein_coding	287	325	259	187	170	197	217	108	139	1069
ENSG00000026025.15	VIM	protein_coding	protein_coding	842	958	906	4176	4391	4193	5070	2079	3527	5388
ENSG00000026036.22	RTEL1-TNFRSF6B	protein_coding	protein_coding	4	0	2	5	4	5	5	7	5	14
ENSG00000026103.21	FAS	protein_coding	protein_coding	39	42	33	26	44	41	46	7	11	39
ENSG00000026297.15	RNASET2	protein_coding	protein_coding	50	39	42	67	74	81	79	27	58	101
ENSG00000026508.18	CD44	protein_coding	protein_coding	126	138	126	109	102	93	120	28	35	138
ENSG00000026559.13	KCNG1	protein_coding	protein_coding	20	31	23	16	25	15	21	13	40	114
ENSG00000026652.13	AGPAT4	protein_coding	protein_coding	79	111	88	108	107	119	149	131	185	1379
ENSG00000026751.16	SLAMF7	protein_coding	protein_coding	2	0	0	1	1	1	0	0	0	0
ENSG00000026950.16	BTN3A1	protein_coding	protein_coding	31	28	27	42	31	47	53	40	65	98
ENSG00000027001.9	MIPEP	protein_coding	protein_coding	56	46	57	33	42	32	42	11	24	277
ENSG00000027075.14	PRKCH	protein_coding	protein_coding	39	51	34	11	10	19	21	0	0	19
ENSG00000027644.4	INSRR	protein_coding	protein_coding	1	0	0	0	0	1	0	2	0	1
ENSG00000027697.14	IFNGR1	protein_coding	protein_coding	67	65	57	107	93	81	105	79	122	653
ENSG00000027847.13	B4GALT7	protein_coding	protein_coding	41	76	64	74	98	76	87	50	76	471
ENSG00000027869.11	SH2D2A	protein_coding	protein_coding	5	10	8	2	6	4	3	0	4	2
ENSG00000028116.17	VRK2	protein_coding	protein_coding	25	37	33	37	47	35	46	47	54	290
ENSG00000028137.18	TNFRSF1B	protein_coding	protein_coding	14	18	6	8	13	6	14	1	4	2
ENSG00000028203.17	VEZT	protein_coding	protein_coding	178	225	170	180	172	187	215	126	229	1571
ENSG00000028277.21	POU2F2	protein_coding	protein_coding	26	43	26	11	9	9	9	50	79	207
ENSG00000028310.17	BRD9	protein_coding	protein_coding	94	96	110	115	152	141	151	115	200	608
ENSG00000028528.14	SNX1	protein_coding	protein_coding	135	155	124	204	195	190	237	134	196	1451
ENSG00000028839.9	TBPL1	protein_coding	protein_coding	47	66	47	41	39	43	51	32	57	278
ENSG00000029153.14	ARNTL2	protein_coding	protein_coding	37	42	30	7	11	11	10	4	11	87
ENSG00000029363.16	BCLAF1	protein_coding	protein_coding	213	235	184	222	241	246	265	215	364	2232
ENSG00000029364.11	SLC39A9	protein_coding	protein_coding	127	128	135	129	140	145	191	93	152	1472
ENSG00000029534.20	ANK1	protein_coding	protein_coding	26	25	17	9	10	5	7	3	10	54
ENSG00000029559.6	IBSP	protein_coding	protein_coding	5	1	3	0	0	0	0	0	0	0
ENSG00000029639.10	TFB1M	protein_coding	protein_coding	51	52	37	37	53	47	40	16	31	66
ENSG00000029725.16	RABEP1	protein_coding	protein_coding	147	173	122	168	157	153	197	121	188	1460
ENSG00000029993.14	HMGB3	protein_coding	protein_coding	1086	1241	1127	210	239	242	239	257	433	2096
ENSG00000030066.13	NUP160	protein_coding	protein_coding	161	207	196	87	103	94	112	86	117	1047
ENSG00000030110.12	BAK1	protein_coding	protein_coding	98	99	92	57	60	58	58	26	37	296
ENSG00000030304.13	MUSK	protein_coding	protein_coding	0	0	0	1	0	0	0	2	1	105
ENSG00000030419.16	IKZF2	protein_coding	protein_coding	8	23	7	38	31	32	29	9	14	122
ENSG00000030582.17	GRN	protein_coding	protein_coding	663	770	669	1376	1501	1508	1693	251	414	2814
ENSG00000031003.10	FAM13B	protein_coding	protein_coding	32	46	30	49	61	62	85	63	87	859
ENSG00000031081.10	ARHGAP31	protein_coding	protein_coding	62	57	51	14	5	15	11	2	6	147
ENSG00000031691.6	CENPQ	protein_coding	protein_coding	25	31	18	14	8	9	19	8	15	117
ENSG00000031698.12	SARS	protein_coding	protein_coding	772	871	746	446	501	507	545	247	399	1855
ENSG00000031823.14	RANBP3	protein_coding	protein_coding	136	168	129	110	132	103	139	85	166	714
ENSG00000032219.18	ARID4A	protein_coding	protein_coding	22	40	37	66	65	61	63	48	83	500
ENSG00000032389.12	EIPR1	protein_coding	protein_coding	88	83	66	54	50	57	66	58	70	628
ENSG00000032444.16	PNPLA6	protein_coding	protein_coding	204	241	198	140	169	143	163	64	106	521
ENSG00000032742.17	IFT88	protein_coding	protein_coding	12	11	5	45	51	41	55	39	63	521
ENSG00000033011.12	ALG1	protein_coding	protein_coding	28	26	30	28	29	24	24	9	12	185
ENSG00000033030.13	ZCCHC8	protein_coding	protein_coding	100	105	97	51	58	49	90	35	59	334
ENSG00000033050.8	ABCF2	protein_coding	protein_coding	28	34	32	23	22	27	29	13	22	215
ENSG00000033100.16	CHPF2	protein_coding	protein_coding	72	62	60	95	88	90	138	79	116	787
ENSG00000033122.18	LRRC7	protein_coding	protein_coding	6	7	6	1	12	10	7	7	11	31
ENSG00000033170.16	FUT8	protein_coding	protein_coding	56	69	70	72	80	99	100	60	115	442
ENSG00000033178.12	UBA6	protein_coding	protein_coding	147	197	152	242	289	285	308	110	180	876
ENSG00000033327.12	GAB2	protein_coding	protein_coding	96	120	116	71	101	89	98	74	96	339
ENSG00000033627.16	ATP6V0A1	protein_coding	protein_coding	125	125	112	345	354	322	351	184	335	976
ENSG00000033800.13	PIAS1	protein_coding	protein_coding	82	82	82	73	97	83	76	76	119	559
ENSG00000033867.16	SLC4A7	protein_coding	protein_coding	233	310	246	127	125	149	168	71	103	280
ENSG00000034053.14	APBA2	protein_coding	protein_coding	57	90	65	76	99	94	106	106	169	860
ENSG00000034152.18	MAP2K3	protein_coding	protein_coding	110	134	87	40	47	50	52	19	44	198
ENSG00000034239.10	EFCAB1	protein_coding	protein_coding	1	0	0	4	3	5	4	6	2	270
ENSG00000034510.5	TMSB10	protein_coding	protein_coding	1373	1491	1325	1776	1971	1948	2092	1266	1883	9209
ENSG00000034533.11	ASTE1	protein_coding	protein_coding	4	12	21	26	18	19	24	12	27	125
ENSG00000034677.12	RNF19A	protein_coding	protein_coding	42	63	46	109	127	132	142	73	123	449
ENSG00000034693.14	PEX3	protein_coding	protein_coding	32	37	37	23	17	35	26	26	28	137
ENSG00000034713.7	GABARAPL2	protein_coding	protein_coding	190	183	188	174	197	173	216	118	191	1071
ENSG00000034971.16	MYOC	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000035115.21	SH3YL1	protein_coding	protein_coding	103	100	97	45	55	53	53	35	67	250
ENSG00000035141.7	FAM136A	protein_coding	protein_coding	186	235	192	114	107	116	109	60	106	605
ENSG00000035403.17	VCL	protein_coding	protein_coding	680	806	718	292	320	370	379	196	285	2822
ENSG00000035499.12	DEPDC1B	protein_coding	protein_coding	113	148	130	15	11	7	10	22	45	296
ENSG00000035664.11	DAPK2	protein_coding	protein_coding	6	6	5	4	6	6	8	5	3	19
ENSG00000035681.8	NSMAF	protein_coding	protein_coding	187	208	201	93	86	88	100	29	57	279
ENSG00000035687.9	ADSS	protein_coding	protein_coding	165	207	188	125	139	147	143	63	104	485
ENSG00000035720.7	STAP1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
